fruitsbasketcompleteanimenatsukitakayaillustrations,https://yenpress.com/titles/9781975375850-fruits-basket-complete-anime-natsuki-takaya-illustrations,Yen Press,Fruits Basket: Complete Anime Natsuki Takaya Illustrations,1,Paperback,9781975375850,2023-12-12,JP,artbook
fullclearinganotherworldunderagoddesswithzerobelievers,https://j-novel.club/series/full-clearing-another-world-under-a-goddess-with-zero-believers-manga#volume-1,J-Novel Club,Full Clearing Another World under a Goddess with Zero Believers,1,Digital,,2022-01-26,JP,manga
fullclearinganotherworldunderagoddesswithzerobelievers,https://j-novel.club/series/full-clearing-another-world-under-a-goddess-with-zero-believers-manga#volume-2,J-Novel Club,Full Clearing Another World under a Goddess with Zero Believers,2,Digital,,2022-03-23,JP,manga
fullclearinganotherworldunderagoddesswithzerobelievers,https://j-novel.club/series/full-clearing-another-world-under-a-goddess-with-zero-believers-manga#volume-3,J-Novel Club,Full Clearing Another World under a Goddess with Zero Believers,3,Digital,,2022-06-29,JP,manga
fullclearinganotherworldunderagoddesswithzerobelievers,https://j-novel.club/series/full-clearing-another-world-under-a-goddess-with-zero-believers-manga#volume-4,J-Novel Club,Full Clearing Another World under a Goddess with Zero Believers,4,Digital,,2022-10-25,JP,manga
fullclearinganotherworldunderagoddesswithzerobelievers,https://j-novel.club/series/full-clearing-another-world-under-a-goddess-with-zero-believers-manga#volume-5,J-Novel Club,Full Clearing Another World under a Goddess with Zero Believers,5,Digital,,2023-07-05,JP,manga
fullclearinganotherworldunderagoddesswithzerobelievers,https://j-novel.club/series/full-clearing-another-world-under-a-goddess-with-zero-believers-manga#volume-6,J-Novel Club,Full Clearing Another World under a Goddess with Zero Believers,6,Digital,,2024-06-12,JP,manga
fullclearinganotherworldunderagoddesswithzerobelievers,https://j-novel.club/series/full-clearing-another-world-under-a-goddess-with-zero-believers-manga#volume-7,J-Novel Club,Full Clearing Another World under a Goddess with Zero Believers,7,Digital,,2024-10-16,JP,manga
fullclearinganotherworldunderagoddesswithzerobelievers,https://j-novel.club/series/full-clearing-another-world-under-a-goddess-with-zero-believers-manga#volume-8,J-Novel Club,Full Clearing Another World under a Goddess with Zero Believers,8,Digital,,2025-01-22,JP,manga
fullclearinganotherworldunderagoddesswithzerobelievers,https://j-novel.club/series/full-clearing-another-world-under-a-goddess-with-zero-believers-manga#volume-9,J-Novel Club,Full Clearing Another World under a Goddess with Zero Believers,9,Digital,,2025-09-10,JP,manga
fullclearinganotherworldunderagoddesswithzerobelievers,https://j-novel.club/series/full-clearing-another-world-under-a-goddess-with-zero-believers-manga#volume-10,J-Novel Club,Full Clearing Another World under a Goddess with Zero Believers,10,Digital,,2026-07-29,JP,manga
fullmetalpanicfamily,https://yenpress.com/titles/9798855440355-full-metal-panic-family-vol-1,Yen Press,Full Metal Panic! Family,1,Digital,9798855440355,2026-10-27,JP,manga
fullmetalpanicfamily,https://yenpress.com/titles/9798855440348-full-metal-panic-family-vol-1,Yen Press,Full Metal Panic! Family,1,Paperback,9798855440348,2026-10-27,JP,manga
futariswitch,https://yenpress.com/titles/9798855413243-futari-switch-vol-1,Yen Press,Futari Switch,1,Digital,9798855413243,2025-08-26,JP,manga
futariswitch,https://yenpress.com/titles/9798855413267-futari-switch-vol-2,Yen Press,Futari Switch,2,Digital,9798855413267,2026-02-24,JP,manga
futariswitch,https://yenpress.com/titles/9798855413281-futari-switch-vol-3,Yen Press,Futari Switch,3,Digital,9798855413281,2026-07-28,JP,manga
futariswitch,https://yenpress.com/titles/9798855413304-futari-switch-vol-4,Yen Press,Futari Switch,4,Digital,9798855413304,2026-12-15,JP,manga
futariswitch,https://yenpress.com/titles/9798855413236-futari-switch-vol-1,Yen Press,Futari Switch,1,Paperback,9798855413236,2025-08-26,JP,manga
futariswitch,https://yenpress.com/titles/9798855413250-futari-switch-vol-2,Yen Press,Futari Switch,2,Paperback,9798855413250,2026-02-24,JP,manga
futariswitch,https://yenpress.com/titles/9798855413274-futari-switch-vol-3,Yen Press,Futari Switch,3,Paperback,9798855413274,2026-07-28,JP,manga
futariswitch,https://yenpress.com/titles/9798855413298-futari-switch-vol-4,Yen Press,Futari Switch,4,Paperback,9798855413298,2026-12-15,JP,manga
gabbyandgator,https://yenpress.com/titles/9780316214834-gabby-and-gator,Yen Press,Gabby and Gator,1,Digital,9780316214834,2011-11-10,JP,manga
gabbyandgator,https://yenpress.com/titles/9781975318567-gabby-and-gator,Yen Press,Gabby and Gator,1,Paperback,9781975318567,2020-11-03,JP,manga
gabrieldropout,https://yenpress.com/titles/9780316561297-gabriel-dropout-vol-1,Yen Press,Gabriel Dropout,1,Digital,9780316561297,2017-10-31,JP,manga
gabrieldropout,https://yenpress.com/titles/9780316561310-gabriel-dropout-vol-2,Yen Press,Gabriel Dropout,2,Digital,9780316561310,2018-01-30,JP,manga
gabrieldropout,https://yenpress.com/titles/9780316561334-gabriel-dropout-vol-3,Yen Press,Gabriel Dropout,3,Digital,9780316561334,2018-04-24,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975382414-gabriel-dropout-vol-4,Yen Press,Gabriel Dropout,4,Digital,9781975382414,2018-07-24,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975382445-gabriel-dropout-vol-5,Yen Press,Gabriel Dropout,5,Digital,9781975382445,2018-10-30,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975303488-gabriel-dropout-vol-6,Yen Press,Gabriel Dropout,6,Digital,9781975303488,2019-02-19,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975331368-gabriel-dropout-vol-7,Yen Press,Gabriel Dropout,7,Digital,9781975331368,2019-07-16,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975308483-gabriel-dropout-vol-8,Yen Press,Gabriel Dropout,8,Digital,9781975308483,2020-04-21,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975316747-gabriel-dropout-vol-9,Yen Press,Gabriel Dropout,9,Digital,9781975316747,2020-12-22,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975336066-gabriel-dropout-vol-10,Yen Press,Gabriel Dropout,10,Digital,9781975336066,2021-10-26,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975343712-gabriel-dropout-vol-11,Yen Press,Gabriel Dropout,11,Digital,9781975343712,2022-07-19,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975364021-gabriel-dropout-vol-12,Yen Press,Gabriel Dropout,12,Digital,9781975364021,2023-05-23,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975376666-gabriel-dropout-vol-13,Yen Press,Gabriel Dropout,13,Digital,9781975376666,2023-12-12,JP,manga
gabrieldropout,https://yenpress.com/titles/9798855401721-gabriel-dropout-vol-14,Yen Press,Gabriel Dropout,14,Digital,9798855401721,2024-09-24,JP,manga
gabrieldropout,https://yenpress.com/titles/9798855420265-gabriel-dropout-vol-15,Yen Press,Gabriel Dropout,15,Digital,9798855420265,2025-12-30,JP,manga
gabrieldropout,https://yenpress.com/titles/9798855438383-gabriel-dropout-vol-16,Yen Press,Gabriel Dropout,16,Digital,9798855438383,2026-12-15,JP,manga
gabrieldropout,https://yenpress.com/titles/9780316561280-gabriel-dropout-vol-1,Yen Press,Gabriel Dropout,1,Paperback,9780316561280,2017-10-31,JP,manga
gabrieldropout,https://yenpress.com/titles/9780316561303-gabriel-dropout-vol-2,Yen Press,Gabriel Dropout,2,Paperback,9780316561303,2018-01-30,JP,manga
gabrieldropout,https://yenpress.com/titles/9780316561327-gabriel-dropout-vol-3,Yen Press,Gabriel Dropout,3,Paperback,9780316561327,2018-04-24,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975326562-gabriel-dropout-vol-4,Yen Press,Gabriel Dropout,4,Paperback,9781975326562,2018-07-24,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975382438-gabriel-dropout-vol-5,Yen Press,Gabriel Dropout,5,Paperback,9781975382438,2018-10-30,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975382599-gabriel-dropout-vol-6,Yen Press,Gabriel Dropout,6,Paperback,9781975382599,2019-02-19,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975358204-gabriel-dropout-vol-7,Yen Press,Gabriel Dropout,7,Paperback,9781975358204,2019-07-16,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975308476-gabriel-dropout-vol-8,Yen Press,Gabriel Dropout,8,Paperback,9781975308476,2020-04-21,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975316730-gabriel-dropout-vol-9,Yen Press,Gabriel Dropout,9,Paperback,9781975316730,2020-12-22,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975336059-gabriel-dropout-vol-10,Yen Press,Gabriel Dropout,10,Paperback,9781975336059,2021-10-26,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975343705-gabriel-dropout-vol-11,Yen Press,Gabriel Dropout,11,Paperback,9781975343705,2022-07-19,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975364014-gabriel-dropout-vol-12,Yen Press,Gabriel Dropout,12,Paperback,9781975364014,2023-05-23,JP,manga
gabrieldropout,https://yenpress.com/titles/9781975376659-gabriel-dropout-vol-13,Yen Press,Gabriel Dropout,13,Paperback,9781975376659,2023-12-12,JP,manga
gabrieldropout,https://yenpress.com/titles/9798855401714-gabriel-dropout-vol-14,Yen Press,Gabriel Dropout,14,Paperback,9798855401714,2024-09-24,JP,manga
gabrieldropout,https://yenpress.com/titles/9798855420258-gabriel-dropout-vol-15,Yen Press,Gabriel Dropout,15,Paperback,9798855420258,2025-12-30,JP,manga
gabrieldropout,https://yenpress.com/titles/9798855438376-gabriel-dropout-vol-16,Yen Press,Gabriel Dropout,16,Paperback,9798855438376,2026-12-15,JP,manga
gageijutsukaartdesignclass,https://yenpress.com/titles/9780316409872-ga-geijutsuka-art-design-class-vol-1,Yen Press,GA: Geijutsuka Art Design Class,1,Digital,9780316409872,2014-02-18,JP,manga
gageijutsukaartdesignclass,https://yenpress.com/titles/9780316409889-ga-geijutsuka-art-design-class-vol-2,Yen Press,GA: Geijutsuka Art Design Class,2,Digital,9780316409889,2014-02-18,JP,manga
gageijutsukaartdesignclass,https://yenpress.com/titles/9780316409896-ga-geijutsuka-art-design-class-vol-3,Yen Press,GA: Geijutsuka Art Design Class,3,Digital,9780316409896,2014-02-18,JP,manga
gageijutsukaartdesignclass,https://yenpress.com/titles/9780316409902-ga-geijutsuka-art-design-class-vol-4,Yen Press,GA: Geijutsuka Art Design Class,4,Digital,9780316409902,2014-02-18,JP,manga
gageijutsukaartdesignclass,https://yenpress.com/titles/9780316409926-ga-geijutsuka-art-design-class-vol-5,Yen Press,GA: Geijutsuka Art Design Class,5,Digital,9780316409926,2014-02-18,JP,manga
gageijutsukaartdesignclass,https://yenpress.com/titles/9780316379755-ga-geijutsuka-art-design-class-vol-6,Yen Press,GA: Geijutsuka Art Design Class,6,Digital,9780316379755,2014-09-23,JP,manga
gageijutsukaartdesignclass,https://yenpress.com/titles/9780316466028-ga-geijutsuka-art-design-class-vol-7,Yen Press,GA: Geijutsuka Art Design Class,7,Digital,9780316466028,2016-12-20,JP,manga
gageijutsukaartdesignclass,https://yenpress.com/titles/9780759529038-ga-geijutsuka-art-design-class-vol-1,Yen Press,GA: Geijutsuka Art Design Class,1,Paperback,9780759529038,2009-04-21,JP,manga
gageijutsukaartdesignclass,https://yenpress.com/titles/9780759530706-ga-geijutsuka-art-design-class-vol-2,Yen Press,GA: Geijutsuka Art Design Class,2,Paperback,9780759530706,2009-11-17,JP,manga
gageijutsukaartdesignclass,https://yenpress.com/titles/9780316128049-ga-geijutsuka-art-design-class-vol-3,Yen Press,GA: Geijutsuka Art Design Class,3,Paperback,9780316128049,2010-12-21,JP,manga
gageijutsukaartdesignclass,https://yenpress.com/titles/9780316225458-ga-geijutsuka-art-design-class-vol-4,Yen Press,GA: Geijutsuka Art Design Class,4,Paperback,9780316225458,2012-09-25,JP,manga
gageijutsukaartdesignclass,https://yenpress.com/titles/9780316250849-ga-geijutsuka-art-design-class-vol-5,Yen Press,GA: Geijutsuka Art Design Class,5,Paperback,9780316250849,2013-06-25,JP,manga
gageijutsukaartdesignclass,https://yenpress.com/titles/9780316335898-ga-geijutsuka-art-design-class-vol-6,Yen Press,GA: Geijutsuka Art Design Class,6,Paperback,9780316335898,2014-09-23,JP,manga
gageijutsukaartdesignclass,https://yenpress.com/titles/9780316545365-ga-geijutsuka-art-design-class-vol-7,Yen Press,GA: Geijutsuka Art Design Class,7,Paperback,9780316545365,2016-12-20,JP,manga
gahichan,https://yenpress.com/titles/9781975348670-gahi-chan-vol-1,Yen Press,Gahi-chan!,1,Digital,9781975348670,2022-10-04,JP,manga
gahichan,https://yenpress.com/titles/9781975364953-gahi-chan-vol-2,Yen Press,Gahi-chan!,2,Digital,9781975364953,2023-06-20,JP,manga
gahichan,https://yenpress.com/titles/9781975398200-gahi-chan-vol-3,Yen Press,Gahi-chan!,3,Digital,9781975398200,2024-08-27,JP,manga
gahichan,https://yenpress.com/titles/9798855416787-gahi-chan-vol-4,Yen Press,Gahi-chan!,4,Digital,9798855416787,2025-09-23,JP,manga
gahichan,https://yenpress.com/titles/9781975348663-gahi-chan-vol-1,Yen Press,Gahi-chan!,1,Paperback,9781975348663,2022-10-04,JP,manga
gahichan,https://yenpress.com/titles/9781975364946-gahi-chan-vol-2,Yen Press,Gahi-chan!,2,Paperback,9781975364946,2023-06-20,JP,manga
gahichan,https://yenpress.com/titles/9781975398194-gahi-chan-vol-3,Yen Press,Gahi-chan!,3,Paperback,9781975398194,2024-08-27,JP,manga
gahichan,https://yenpress.com/titles/9798855416770-gahi-chan-vol-4,Yen Press,Gahi-chan!,4,Paperback,9798855416770,2025-09-23,JP,manga
galscantbekindtootaku,https://yenpress.com/titles/9798855422887-gals-can-t-be-kind-to-otaku-vol-1,Yen Press,Gals Can't Be Kind to Otaku?!,1,Digital,9798855422887,2025-11-04,JP,manga
galscantbekindtootaku,https://yenpress.com/titles/9798855422900-gals-can-t-be-kind-to-otaku-vol-2,Yen Press,Gals Can't Be Kind to Otaku?!,2,Digital,9798855422900,2026-03-24,JP,manga
galscantbekindtootaku,https://yenpress.com/titles/9798855422924-gals-can-t-be-kind-to-otaku-vol-3,Yen Press,Gals Can't Be Kind to Otaku?!,3,Digital,9798855422924,2026-10-27,JP,manga
galscantbekindtootaku,https://yenpress.com/titles/9798855422870-gals-can-t-be-kind-to-otaku-vol-1,Yen Press,Gals Can't Be Kind to Otaku?!,1,Paperback,9798855422870,2025-11-04,JP,manga
galscantbekindtootaku,https://yenpress.com/titles/9798855422894-gals-can-t-be-kind-to-otaku-vol-2,Yen Press,Gals Can't Be Kind to Otaku?!,2,Paperback,9798855422894,2026-03-24,JP,manga
galscantbekindtootaku,https://yenpress.com/titles/9798855422917-gals-can-t-be-kind-to-otaku-vol-3,Yen Press,Gals Can't Be Kind to Otaku?!,3,Paperback,9798855422917,2026-10-27,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366575-game-of-familia-vol-1,Yen Press,Game of Familia,1,Digital,9781975366575,2023-09-05,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366599-game-of-familia-vol-2,Yen Press,Game of Familia,2,Digital,9781975366599,2023-12-12,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366612-game-of-familia-vol-3,Yen Press,Game of Familia,3,Digital,9781975366612,2024-03-19,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366636-game-of-familia-vol-4,Yen Press,Game of Familia,4,Digital,9781975366636,2024-07-23,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366650-game-of-familia-vol-5,Yen Press,Game of Familia,5,Digital,9781975366650,2024-11-19,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366674-game-of-familia-vol-6,Yen Press,Game of Familia,6,Digital,9781975366674,2025-04-22,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366681-game-of-familia-vol-7,Yen Press,Game of Familia,7,Digital,9781975366681,2025-08-26,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366711-game-of-familia-vol-8,Yen Press,Game of Familia,8,Digital,9781975366711,2026-03-24,JP,manga
gameoffamilia,https://yenpress.com/titles/9798855403862-game-of-familia-vol-9,Yen Press,Game of Familia,9,Digital,9798855403862,2026-10-27,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366568-game-of-familia-vol-1,Yen Press,Game of Familia,1,Paperback,9781975366568,2023-09-05,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366582-game-of-familia-vol-2,Yen Press,Game of Familia,2,Paperback,9781975366582,2023-12-12,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366605-game-of-familia-vol-3,Yen Press,Game of Familia,3,Paperback,9781975366605,2024-03-19,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366629-game-of-familia-vol-4,Yen Press,Game of Familia,4,Paperback,9781975366629,2024-07-23,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366643-game-of-familia-vol-5,Yen Press,Game of Familia,5,Paperback,9781975366643,2024-11-19,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366667-game-of-familia-vol-6,Yen Press,Game of Familia,6,Paperback,9781975366667,2025-04-22,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366698-game-of-familia-vol-7,Yen Press,Game of Familia,7,Paperback,9781975366698,2025-08-26,JP,manga
gameoffamilia,https://yenpress.com/titles/9781975366704-game-of-familia-vol-8,Yen Press,Game of Familia,8,Paperback,9781975366704,2026-03-24,JP,manga
gameoffamilia,https://yenpress.com/titles/9798855403855-game-of-familia-vol-9,Yen Press,Game of Familia,9,Paperback,9798855403855,2026-10-27,JP,manga
gamerarebirthcodethyrsos,https://www.penguinrandomhouse.com/books/800306/gamera---rebirth----code-thyrsos-by-written-by-cambria-bakuhatsu-taro/9781787747982,Titan Comics,Gamera - Rebirth - : Code Thyrsos,1,Paperback,9781787747982,2025-11-25,JP,manga
gammadraconis,https://www.penguinrandomhouse.com/books/672331/gamma-draconis-by-written-by-eldo-yoshimizu/9781787736061,Titan Comics,Gamma Draconis,1,Paperback,9781787736061,2021-08-24,JP,manga
gannibal,https://ablazecomics.myshopify.com/products/gannibal-vol-1,Ablaze,Gannibal,1,Paperback,9781684972197,2023-11-01,JP,manga
gannibal,https://ablazecomics.myshopify.com/products/gannibal-vol-2,Ablaze,Gannibal,2,Paperback,9781684972203,2023-12-01,JP,manga
gannibal,https://ablazecomics.myshopify.com/products/gannibal-vol-3,Ablaze,Gannibal,3,Paperback,9781684972654,2024-02-01,JP,manga
gannibal,https://ablazecomics.myshopify.com/products/gannibal-vol-4,Ablaze,Gannibal,4,Paperback,9781684972784,2024-05-01,JP,manga
gannibal,https://ablazecomics.myshopify.com/products/gannibal-vol-5,Ablaze,Gannibal,5,Paperback,9781684973248,2024-07-01,JP,manga
gannibal,https://ablazecomics.myshopify.com/products/gannibal-vol-6,Ablaze,Gannibal,6,Paperback,9781684973293,2024-11-01,JP,manga
gannibal,https://ablazecomics.myshopify.com/products/gannibal_vol_7_tp,Ablaze,Gannibal,7,Paperback,9781684974306,2025-01-01,JP,manga
gannibal,https://ablazecomics.myshopify.com/products/gannibal-vol-8-tp,Ablaze,Gannibal,8,Paperback,9781684974511,2025-05-01,JP,manga
gannibal,https://ablazecomics.myshopify.com/products/gannibal-vol-9-tp,Ablaze,Gannibal,9,Paperback,9781684975174,2025-08-01,JP,manga
geniearth,https://www.penguinrandomhouse.com/books/801343/geniearth-vol1-by-written-by-rensuke-oshikiri/9781787747081,Titan Comics,Geniearth,1,Paperback,9781787747081,2026-06-30,JP,manga
geniearth,https://www.penguinrandomhouse.com/books/830762/geniearth-vol2-by-written-by-rensuke-oshikiri/9781787747098,Titan Comics,Geniearth,2,Paperback,9781787747098,2026-09-29,JP,manga
getschooled,https://ablazecomics.myshopify.com/products/get-schooled-vol-1,Ablaze,Get Schooled,1,Paperback,9781684971701,2023-07-01,KR,webtoon
getschooled,https://ablazecomics.myshopify.com/products/get-schooled-vol-2,Ablaze,Get Schooled,2,Paperback,9781684972074,2023-12-01,KR,webtoon
getschooled,https://ablazecomics.myshopify.com/products/get-schooled-vol-3,Ablaze,Get Schooled,3,Paperback,9781684972340,2024-03-01,KR,webtoon
getschooled,https://ablazecomics.myshopify.com/products/get-schooled-vol-4,Ablaze,Get Schooled,4,Paperback,9781684972753,2024-06-01,KR,webtoon
getschooled,https://ablazecomics.myshopify.com/products/get-schooled-vol-5,Ablaze,Get Schooled,5,Paperback,9781684973316,2024-08-01,KR,webtoon
getschooled,https://ablazecomics.myshopify.com/products/get-schooled-vol-6,Ablaze,Get Schooled,6,Paperback,9781684975167,2025-08-01,KR,webtoon
ghostlydarknessofkanata,https://www.penguinrandomhouse.com/books/804096/ghostly-darkness-of-kanata-by-written-by-noct-koike/9781787747999,Titan Comics,Ghostly Darkness of Kanata,1,Paperback,9781787747999,2025-12-09,JP,manga
gigatowntheguidetomangaiconography,https://udonentertainment.com/products/giga-town-the-guide-to-manga-iconography,Udon Entertainment,Giga Town: The Guide to Manga Iconography,1,Paperback,,0001-01-01,JP,manga
girlslasttour,https://yenpress.com/titles/9780316470636-girls-last-tour-vol-1,Yen Press,Girls' Last Tour,1,Digital,9780316470636,2017-05-23,JP,manga
girlslasttour,https://yenpress.com/titles/9780316470650-girls-last-tour-vol-2,Yen Press,Girls' Last Tour,2,Digital,9780316470650,2017-08-22,JP,manga
girlslasttour,https://yenpress.com/titles/9780316470674-girls-last-tour-vol-3,Yen Press,Girls' Last Tour,3,Digital,9780316470674,2017-11-14,JP,manga
girlslasttour,https://yenpress.com/titles/9781975326111-girls-last-tour-vol-4,Yen Press,Girls' Last Tour,4,Digital,9781975326111,2018-02-27,JP,manga
girlslasttour,https://yenpress.com/titles/9781975329006-girls-last-tour-vol-5,Yen Press,Girls' Last Tour,5,Digital,9781975329006,2018-12-11,JP,manga
girlslasttour,https://yenpress.com/titles/9781975329044-girls-last-tour-vol-6,Yen Press,Girls' Last Tour,6,Digital,9781975329044,2019-02-19,JP,manga
girlslasttour,https://yenpress.com/titles/9780316470629-girls-last-tour-vol-1,Yen Press,Girls' Last Tour,1,Paperback,9780316470629,2017-05-23,JP,manga
girlslasttour,https://yenpress.com/titles/9780316470643-girls-last-tour-vol-2,Yen Press,Girls' Last Tour,2,Paperback,9780316470643,2017-08-22,JP,manga
girlslasttour,https://yenpress.com/titles/9780316470681-girls-last-tour-vol-3,Yen Press,Girls' Last Tour,3,Paperback,9780316470681,2017-11-14,JP,manga
girlslasttour,https://yenpress.com/titles/9780316415989-girls-last-tour-vol-4,Yen Press,Girls' Last Tour,4,Paperback,9780316415989,2018-02-27,JP,manga
girlslasttour,https://yenpress.com/titles/9781975380939-girls-last-tour-vol-5,Yen Press,Girls' Last Tour,5,Paperback,9781975380939,2018-12-11,JP,manga
girlslasttour,https://yenpress.com/titles/9781975329037-girls-last-tour-vol-6,Yen Press,Girls' Last Tour,6,Paperback,9781975329037,2019-02-19,JP,manga
girlslasttour,https://yenpress.com/titles/9798855426915-girls-last-tour-collector-s-edition-1st-ration-pack,Yen Press,Girls' Last Tour Collector's Edition: 1st Ration Pack,1,Paperback,9798855426915,2026-08-25,JP,manga
gizmoriser,https://www.penguinrandomhouse.com/books/814823/gizmo-riser-vol1-by-written-by-roku-souna/9781787749061,Titan Comics,Gizmo Riser,1,Paperback,9781787749061,2026-02-17,JP,manga
glitch,https://yenpress.com/titles/9781975370282-glitch-vol-1,Yen Press,Glitch,1,Digital,9781975370282,2023-09-19,JP,manga
glitch,https://yenpress.com/titles/9781975370305-glitch-vol-2,Yen Press,Glitch,2,Digital,9781975370305,2023-12-12,JP,manga
glitch,https://yenpress.com/titles/9781975379629-glitch-vol-3,Yen Press,Glitch,3,Digital,9781975379629,2024-05-21,JP,manga
glitch,https://yenpress.com/titles/9781975392819-glitch-vol-4,Yen Press,Glitch,4,Digital,9781975392819,2024-08-27,JP,manga
glitch,https://yenpress.com/titles/9781975370275-glitch-vol-1,Yen Press,Glitch,1,Paperback,9781975370275,2023-09-19,JP,manga
glitch,https://yenpress.com/titles/9781975370299-glitch-vol-2,Yen Press,Glitch,2,Paperback,9781975370299,2023-12-12,JP,manga
glitch,https://yenpress.com/titles/9781975379612-glitch-vol-3,Yen Press,Glitch,3,Paperback,9781975379612,2024-05-21,JP,manga
glitch,https://yenpress.com/titles/9781975392802-glitch-vol-4,Yen Press,Glitch,4,Paperback,9781975392802,2024-08-27,JP,manga
goblinslayer,https://yenpress.com/titles/9780316448185-goblin-slayer-vol-1-manga,Yen Press,Goblin Slayer,1,Digital,9780316448185,2017-12-19,JP,manga
goblinslayer,https://yenpress.com/titles/9780316448208-goblin-slayer-vol-2-manga,Yen Press,Goblin Slayer,2,Digital,9780316448208,2018-04-17,JP,manga
goblinslayer,https://yenpress.com/titles/9781975354428-goblin-slayer-vol-3-manga,Yen Press,Goblin Slayer,3,Digital,9781975354428,2018-06-26,JP,manga
goblinslayer,https://yenpress.com/titles/9781975328306-goblin-slayer-vol-4-manga,Yen Press,Goblin Slayer,4,Digital,9781975328306,2018-11-13,JP,manga
goblinslayer,https://yenpress.com/titles/9781975330330-goblin-slayer-vol-5-manga,Yen Press,Goblin Slayer,5,Digital,9781975330330,2019-04-30,JP,manga
goblinslayer,https://yenpress.com/titles/9781975331948-goblin-slayer-vol-6-manga,Yen Press,Goblin Slayer,6,Digital,9781975331948,2019-09-24,JP,manga
goblinslayer,https://yenpress.com/titles/9781975308766-goblin-slayer-vol-7-manga,Yen Press,Goblin Slayer,7,Digital,9781975308766,2020-03-31,JP,manga
goblinslayer,https://yenpress.com/titles/9781975313951-goblin-slayer-vol-8-manga,Yen Press,Goblin Slayer,8,Digital,9781975313951,2020-06-23,JP,manga
goblinslayer,https://yenpress.com/titles/9781975317928-goblin-slayer-vol-9-manga,Yen Press,Goblin Slayer,9,Digital,9781975317928,2020-12-15,JP,manga
goblinslayer,https://yenpress.com/titles/9781975324841-goblin-slayer-vol-10-manga,Yen Press,Goblin Slayer,10,Digital,9781975324841,2021-08-24,JP,manga
goblinslayer,https://yenpress.com/titles/9781975339975-goblin-slayer-vol-11-manga,Yen Press,Goblin Slayer,11,Digital,9781975339975,2022-04-26,JP,manga
goblinslayer,https://yenpress.com/titles/9781975348199-goblin-slayer-vol-12-manga,Yen Press,Goblin Slayer,12,Digital,9781975348199,2023-07-18,JP,manga
goblinslayer,https://yenpress.com/titles/9781975371623-goblin-slayer-vol-13-manga,Yen Press,Goblin Slayer,13,Digital,9781975371623,2023-11-21,JP,manga
goblinslayer,https://yenpress.com/titles/9781975390334-goblin-slayer-vol-14-manga,Yen Press,Goblin Slayer,14,Digital,9781975390334,2024-04-16,JP,manga
goblinslayer,https://yenpress.com/titles/9798855410020-goblin-slayer-vol-15-manga,Yen Press,Goblin Slayer,15,Digital,9798855410020,2024-12-17,JP,manga
goblinslayer,https://yenpress.com/titles/9798855424560-goblin-slayer-vol-16-manga,Yen Press,Goblin Slayer,16,Digital,9798855424560,2025-10-28,JP,manga
goblinslayer,https://yenpress.com/titles/9780316439725-goblin-slayer-vol-1-manga,Yen Press,Goblin Slayer,1,Paperback,9780316439725,2017-12-19,JP,manga
goblinslayer,https://yenpress.com/titles/9780316448239-goblin-slayer-vol-2-manga,Yen Press,Goblin Slayer,2,Paperback,9780316448239,2018-04-17,JP,manga
goblinslayer,https://yenpress.com/titles/9781975327477-goblin-slayer-vol-3-manga,Yen Press,Goblin Slayer,3,Paperback,9781975327477,2018-06-26,JP,manga
goblinslayer,https://yenpress.com/titles/9781975328061-goblin-slayer-vol-4-manga,Yen Press,Goblin Slayer,4,Paperback,9781975328061,2018-11-13,JP,manga
